OrigColNameFromRNAExpressionValue_RNA_TaxaName,Tissue,TissueWODate,RNA_TaxaName,RNA_TaxaName_WOUnderscoreOrDot,HMP32Name,RawPhenotypeNames,CarotToco_GBSNames,AmesName,AC148152.3_FG005,AC148152.3_FG008,AC149475.2_FG002,GRMZM2G171650
10344823_GShoot_Tzi18_AACCGA,GShoot,GShoot,Tzi18,Tzi18,282set_Tzi18,Tzi18,Tzi18:8042MABXX:3:B7,PI506253,74.7858,13.19749,7.14864,5.49896
10344825_GRoot_Tzi18_AACCGA,GRoot,GRoot,Tzi18,Tzi18,282set_Tzi18,Tzi18,Tzi18:8042MABXX:3:B7,PI506253,7.91477,0.34412,3.78532,2.06472
10344827_LMAN26_Tzi18_ACGTCT,LMAN26,LMAN,Tzi18,Tzi18,282set_Tzi18,Tzi18,Tzi18:8042MABXX:3:B7,PI506253,0.40926,5.32038,0,33.15008
KAKRNA28_L3Base_Tzi18_CATCTA,L3Base,L3Base,Tzi18,Tzi18,282set_Tzi18,Tzi18,Tzi18:8042MABXX:3:B7,PI506253,37.13534,34.95091,2.73054,12.01437
KAKRNA28_L3Mid_Tzi18_AGAATC,L3Mid,L3Mid,Tzi18,Tzi18,282set_Tzi18,Tzi18,Tzi18:8042MABXX:3:B7,PI506253,34.33712,99.74116,0.81755,9.81061
KAKRNA28_L3Tip_Tzi18_TCGTTC,L3Tip,L3Tip,Tzi18,Tzi18,282set_Tzi18,Tzi18,Tzi18:8042MABXX:3:B7,PI506253,14.61195,126.35041,0,1.71905
KAKRNA17_Kern_Tzi18_AAGTGG,Kern,Kern,Tzi18,Tzi18,282set_Tzi18,Tzi18,Tzi18:8042MABXX:3:B7,PI506253,1.23968,0.82646,0.82646,32.43841
10343264_LMAD26_Tzi25_GAACCT,LMAD26,LMAD,Tzi25,Tzi25,282set_Tzi25,Tzi25,Tzi25:8042MABXX:2:E6,PI506255,0,63.24954,0,35.13863
10344827_LMAN26_Tzi25_TACCTT,LMAN26,LMAN,Tzi25,Tzi25,282set_Tzi25,Tzi25,Tzi25:8042MABXX:2:E6,PI506255,0.2715,33.39498,0,36.11002
KAKRNA14_GShoot_Tzi25_ACGTCT,GShoot,GShoot,Tzi25,Tzi25,282set_Tzi25,Tzi25,Tzi25:8042MABXX:2:E6,PI506255,17.59167,3.59014,2.87211,7.53929
KAKRNA2_10346259_GRoot_Tzi25_ACACGC,GRoot,GRoot,Tzi25,Tzi25,282set_Tzi25,Tzi25,Tzi25:8042MABXX:2:E6,PI506255,52.2864,0,1.46597,4.88658
KAKRNA27_10346929_L3Tip_Tzi25_TGACAC,L3Tip,L3Tip,Tzi25,Tzi25,282set_Tzi25,Tzi25,Tzi25:8042MABXX:2:E6,PI506255,1.50719,73.85219,0,3.76797
KAKRNA26_L3Base_Tzi25_TGACAC,L3Base,L3Base,Tzi25,Tzi25,282set_Tzi25,Tzi25,Tzi25:8042MABXX:2:E6,PI506255,0,8.40487,3.36195,5.37912
KAKRNA16_Kern_Tzi25_AACGCC,Kern,Kern,Tzi25,Tzi25,282set_Tzi25,Tzi25,Tzi25:8042MABXX:2:E6,PI506255,2.54624,0,2.22796,22.91619
10343264_LMAD26_Tzi9_CAATGC,LMAD26,LMAD,Tzi9,Tzi9,282set_Tzi9,Tzi9,Tzi9:8042MABXX:3:B3,PI506247,0,53.99562,0.63524,27.31543
10344827_LMAN26_Tzi9_ACAGAT,LMAN26,LMAN,Tzi9,Tzi9,282set_Tzi9,Tzi9,Tzi9:8042MABXX:3:B3,PI506247,0,19.80966,0,25.62049
KAKRNA6_10346261_GRoot_Tzi9_GATCAC,GRoot,GRoot,Tzi9,Tzi9,282set_Tzi9,Tzi9,Tzi9:8042MABXX:3:B3,PI506247,45.67885,0,6.80323,0.97189
KAKRNA23_10346932_L3Base_Tzi9_CAACAG,L3Base,L3Base,Tzi9,Tzi9,282set_Tzi9,Tzi9,Tzi9:8042MABXX:3:B3,PI506247,1.20702,8.85146,2.0117,2.0117
KAKRNA24_L3Tip_Tzi9_CAACAG,L3Tip,L3Tip,Tzi9,Tzi9,282set_Tzi9,Tzi9,Tzi9:8042MABXX:3:B3,PI506247,0,140.5757,0,0
KAKRNA18_Kern_Tzi9_TTGGTA,Kern,Kern,Tzi9,Tzi9,282set_Tzi9,Tzi9,Tzi9:8042MABXX:3:B3,PI506247,0,0.4104,0.4104,29.95891
10343927_LMAD26_U267Y_AATCCG,LMAD26,LMAD,U267Y,U267Y,282set_U267Y,U267Y,U267Y:8042MABXX:4:G12,Ames27191,0,70.48094,0,23.3209
10344827_LMAN26_U267Y_GACGAT,LMAN26,LMAN,U267Y,U267Y,282set_U267Y,U267Y,U267Y:8042MABXX:4:G12,Ames27191,0,35.89198,0,23.2983
KAKRNA5_GShoot_U267Y_TGCTAT,GShoot,GShoot,U267Y,U267Y,282set_U267Y,U267Y,U267Y:8042MABXX:4:G12,Ames27191,181.41847,4.81314,5.55363,17.40136
KAKRNA6_10346261_GRoot_U267Y_TGCTAT,GRoot,GRoot,U267Y,U267Y,282set_U267Y,U267Y,U267Y:8042MABXX:4:G12,Ames27191,6.04112,0,6.04112,12.08225
KAKRNA28_L3Base_U267Y_CCAATT,L3Base,L3Base,U267Y,U267Y,282set_U267Y,U267Y,U267Y:8042MABXX:4:G12,Ames27191,0.9956,17.42303,1.9912,16.42743
KAKRNA28_L3Mid_U267Y_CAAGCA,L3Mid,L3Mid,U267Y,U267Y,282set_U267Y,U267Y,U267Y:8042MABXX:4:G12,Ames27191,0,79.07091,0,12.98179
KAKRNA28_L3Tip_U267Y_TGTGCA,L3Tip,L3Tip,U267Y,U267Y,282set_U267Y,U267Y,U267Y:8042MABXX:4:G12,Ames27191,1.21657,86.37619,0,9.12424
KAKRNA16_Kern_U267Y_TTCCGC,Kern,Kern,U267Y,U267Y,282set_U267Y,U267Y,U267Y:8042MABXX:4:G12,Ames27191,0.48991,0,1.46972,32.33392
10343262_LMAN8_Va102_CAACAG,LMAN8,LMAN,Va102,Va102,282set_VA102,VA102,VA102:8042MABXX:4:F10,Va102,0,24.3759,0,30.93864
KAKRNA3_GShoot_Va102_TGGATT,GShoot,GShoot,Va102,Va102,282set_VA102,VA102,VA102:8042MABXX:4:F10,Va102,402.5181,2.44775,2.99169,8.70309
KAKRNA4_10346258_GRoot_Va102_TGGATT,GRoot,GRoot,Va102,Va102,282set_VA102,VA102,VA102:8042MABXX:4:F10,Va102,15.26686,0,2.77579,2.08184
KAKRNA28_L3Base_Va102_GTGTAG,L3Base,L3Base,Va102,Va102,282set_VA102,VA102,VA102:8042MABXX:4:F10,Va102,23.26267,1.53044,0.91826,11.63134
KAKRNA28_L3Mid_Va102_ACACGC,L3Mid,L3Mid,Va102,Va102,282set_VA102,VA102,VA102:8042MABXX:4:F10,Va102,69.38035,33.214,0,11.07133
KAKRNA28_L3Tip_Va102_GGTATA,L3Tip,L3Tip,Va102,Va102,282set_VA102,VA102,VA102:8042MABXX:4:F10,Va102,5.79069,42.18931,0,8.27241
KAKRNA16_Kern_Va102_CAGATG,Kern,Kern,Va102,Va102,282set_VA102,VA102,VA102:8042MABXX:4:F10,Va102,0.55803,0,0,23.15845
10343927_LMAN8_Va14_AACAAG,LMAN8,LMAN,Va14,Va14,282set_Va14,Va14,Va14:8042MABXX:3:G3,Ames27192,0,28.63836,0,21.99017
10344823_LMid_Va14_CGCGGA,L3Mid,L3Mid,Va14,Va14,282set_Va14,Va14,Va14:8042MABXX:3:G3,Ames27192,42.54452,49.31297,0,0.96692
10344826_LMAD8_Va14_AAGTGG,LMAD8,LMAD,Va14,Va14,282set_Va14,Va14,Va14:8042MABXX:3:G3,Ames27192,0,62.60565,0,20.01328
KAKRNA5_GShoot_Va14_GCAGCC,GShoot,GShoot,Va14,Va14,282set_Va14,Va14,Va14:8042MABXX:3:G3,Ames27192,222.89742,2.34321,3.80771,1.7574
KAKRNA6_10346261_GRoot_Va14_GCAGCC,GRoot,GRoot,Va14,Va14,282set_Va14,Va14,Va14:8042MABXX:3:G3,Ames27192,37.7161,0,3.14301,0
KAKRNA20_10346930_L3Base_Va14_GGCCAA,L3Base,L3Base,Va14,Va14,282set_Va14,Va14,Va14:8042MABXX:3:G3,Ames27192,15.56126,8.72949,2.6568,0.37954
KAKRNA21_10346931_L3Tip_Va14_GGCCAA,L3Tip,L3Tip,Va14,Va14,282set_Va14,Va14,Va14:8042MABXX:3:G3,Ames27192,7.35282,49.99919,0,0.73528
KAKRNA16_Kern_Va14_GTAGAA,Kern,Kern,Va14,Va14,282set_Va14,Va14,Va14:8042MABXX:3:G3,Ames27192,1.14207,0.28552,0.57103,20.55724
10343262_LMAN8_Va17_GGTATA,LMAN8,LMAN,Va17,Va17,282set_Va17,Va17,Va17:8042MABXX:3:F10,Ames19002,0,23.13541,0,22.29919
10344826_LMAD8_Va17_AACCGA,LMAD8,LMAD,Va17,Va17,282set_Va17,Va17,Va17:8042MABXX:3:F10,Ames19002,0.61655,41.92565,0,31.44424
KAKRNA5_GShoot_Va17_CTCTCG,GShoot,GShoot,Va17,Va17,282set_Va17,Va17,Va17:8042MABXX:3:F10,Ames19002,190.10397,2.10836,3.51394,4.91951
KAKRNA6_10346261_GRoot_Va17_CTCTCG,GRoot,GRoot,Va17,Va17,282set_Va17,Va17,Va17:8042MABXX:3:F10,Ames19002,22.14528,0,1.30266,2.60533
KAKRNA20_10346930_L3Base_Va17_ATATCC,L3Base,L3Base,Va17,Va17,282set_Va17,Va17,Va17:8042MABXX:3:F10,Ames19002,43.07044,13.96879,0.58203,2.32813
KAKRNA21_10346931_L3Tip_Va17_ATATCC,L3Tip,L3Tip,Va17,Va17,282set_Va17,Va17,Va17:8042MABXX:3:F10,Ames19002,0.61631,41.90941,0,3.08157
KAKRNA17_Kern_Va17_TTCCGC,Kern,Kern,Va17,Va17,282set_Va17,Va17,Va17:8042MABXX:3:F10,Ames19002,0.9083,0.36332,0.9083,27.97577
10343262_LMAN8_Va22_GTCAGG,LMAN8,LMAN,Va22,Va22,282set_Va22,Va22,Va22:8042MABXX:2:B12,Ames19328,0,22.23726,0,25.30446
10344826_LMAD8_Va22_GCGCTG,LMAD8,LMAD,Va22,Va22,282set_Va22,Va22,Va22:8042MABXX:2:B12,Ames19328,0,48.98269,0,35.33177
KAKRNA3_GShoot_Va22_TACCTT,GShoot,GShoot,Va22,Va22,282set_Va22,Va22,Va22:8042MABXX:2:B12,Ames19328,212.02133,0.52481,5.24805,3.41123
KAKRNA4_10346258_GRoot_Va22_TACCTT,GRoot,GRoot,Va22,Va22,282set_Va22,Va22,Va22:8042MABXX:2:B12,Ames19328,49.54593,0,0.97149,1.61915
KAKRNA28_L3Base_Va22_CACTAA,L3Base,L3Base,Va22,Va22,282set_Va22,Va22,Va22:8042MABXX:2:B12,Ames19328,8.96092,4.69381,2.13355,6.82736
KAKRNA28_L3Mid_Va22_AACAAG,L3Mid,L3Mid,Va22,Va22,282set_Va22,Va22,Va22:8042MABXX:2:B12,Ames19328,51.59086,28.29176,0,8.32111
KAKRNA28_L3Tip_Va22_CTAGTC,L3Tip,L3Tip,Va22,Va22,282set_Va22,Va22,Va22:8042MABXX:2:B12,Ames19328,10.87688,36.25628,0,4.35075
KAKRNA18_Kern_Va22_CACACT,Kern,Kern,Va22,Va22,282set_Va22,Va22,Va22:8042MABXX:2:B12,Ames19328,0,0,0.9164,25.65928
10343262_LMAN8_Va26_GGTGAG,LMAN8,LMAN,Va26,Va26,282set_Va26,Va26,Va26:8042MABXX:4:H11,PI587149,0,36.46864,0,28.3645
KAKRNA14_GShoot_Va26_AGACCA,GShoot,GShoot,Va26,Va26,282set_Va26,Va26,Va26:8042MABXX:4:H11,PI587149,13.7581,1.34225,2.34894,4.36233
KAKRNA2_10346259_GRoot_Va26_AAGTGG,GRoot,GRoot,Va26,Va26,282set_Va26,Va26,Va26:8042MABXX:4:H11,PI587149,5.39235,0,0.85142,1.41904
KAKRNA23_10346932_L3Base_Va26_ACCGTG,L3Base,L3Base,Va26,Va26,282set_Va26,Va26,Va26:8042MABXX:4:H11,PI587149,0.3768,12.05764,2.26081,5.65202
KAKRNA24_L3Tip_Va26_ACCGTG,L3Tip,L3Tip,Va26,Va26,282set_Va26,Va26,Va26:8042MABXX:4:H11,PI587149,0,85.75401,0,4.51337
KAKRNA17_Kern_Va26_AGATAG,Kern,Kern,Va26,Va26,282set_Va26,Va26,Va26:8042MABXX:4:H11,PI587149,0,0,0,27.39404
10343262_LMAN8_Va35_TAATCG,LMAN8,LMAN,Va35,Va35,282set_Va35,Va35,Va35:8042MABXX:2:F7,PI587150,0,19.94982,0,21.08981
KAKRNA6_10346261_GRoot_Va35_GCGAAT,GRoot,GRoot,Va35,Va35,282set_Va35,Va35,Va35:8042MABXX:2:F7,PI587150,13.32877,0,1.33288,1.99932
KAKRNA20_10346930_L3Base_Va35_CGATCT,L3Base,L3Base,Va35,Va35,282set_Va35,Va35,Va35:8042MABXX:2:F7,PI587150,40.275,10.14119,1.15899,1.44874
KAKRNA21_10346931_L3Tip_Va35_CGATCT,L3Tip,L3Tip,Va35,Va35,282set_Va35,Va35,Va35:8042MABXX:2:F7,PI587150,0.78265,82.17804,0,3.13059
KAKRNA18_Kern_Va35_AGTACT,Kern,Kern,Va35,Va35,282set_Va35,Va35,Va35:8042MABXX:2:F7,PI587150,0.32488,0.32488,0.32488,25.99057
KAKRNA16_Kern_Va35_AGAATC,Kern,Kern,Va35,Va35,282set_Va35,Va35,Va35:8042MABXX:2:F7,PI587150,1.01161,0,0,25.29019
10343262_LMAN8_Va59_AACAAG,LMAN8,LMAN,Va59,Va59,282set_Va59,Va59,Va59:8042MABXX:2:C5,Ames19016,0,28.03943,0,26.03661
10344823_LMAD8_Va59_ATATCC,LMAD8,LMAD,Va59,Va59,282set_Va59,Va59,Va59:8042MABXX:2:C5,Ames19016,0,59.77309,0.71158,33.44447
KAKRNA14_GShoot_Va59_ATTGGT,GShoot,GShoot,Va59,Va59,282set_Va59,Va59,Va59:8042MABXX:2:C5,Ames19016,252.52656,5.31076,2.65538,5.84183
KAKRNA2_10346259_GRoot_Va59_AATCCG,GRoot,GRoot,Va59,Va59,282set_Va59,Va59,Va59:8042MABXX:2:C5,Ames19016,5.1436,0,0.25718,2.05744
KAKRNA27_10346929_L3Tip_Va59_AAGCTC,L3Tip,L3Tip,Va59,Va59,282set_Va59,Va59,Va59:8042MABXX:2:C5,Ames19016,2.29363,36.69809,0,9.17452
KAKRNA26_L3Base_Va59_AAGCTC,L3Base,L3Base,Va59,Va59,282set_Va59,Va59,Va59:8042MABXX:2:C5,Ames19016,87.62019,6.33399,2.11133,4.75049
KAKRNA17_Kern_Va59_ACGTCT,Kern,Kern,Va59,Va59,282set_Va59,Va59,Va59:8042MABXX:2:C5,Ames19016,0.54392,0,0.27196,31.54757
10343927_LMAD26_Va85_AGTACT,LMAD26,LMAD,Va85,Va85,282set_Va85,Va85,Va85:8042MABXX:4:G5,Ames27193,0,92.31913,0.25432,18.05691
10344827_LMAN26_Va85_CTCTCG,LMAN26,LMAN,Va85,Va85,282set_Va85,Va85,Va85:8042MABXX:4:G5,Ames27193,0,23.18664,0,29.98272
KAKRNA14_GShoot_Va85_ACACGC,GShoot,GShoot,Va85,Va85,282set_Va85,Va85,Va85:8042MABXX:4:G5,Ames27193,4.56568,4.56568,2.45844,15.45307
KAKRNA2_10346259_GRoot_Va85_CTCATA,GRoot,GRoot,Va85,Va85,282set_Va85,Va85,Va85:8042MABXX:4:G5,Ames27193,1.18294,0,1.97157,7.09765
KAKRNA23_10346932_L3Base_Va85_GACGAT,L3Base,L3Base,Va85,Va85,282set_Va85,Va85,Va85:8042MABXX:4:G5,Ames27193,0,12.92351,1.29235,5.1694
KAKRNA24_L3Tip_Va85_GACGAT,L3Tip,L3Tip,Va85,Va85,282set_Va85,Va85,Va85:8042MABXX:4:G5,Ames27193,0,171.59165,0,15.85358
KAKRNA18_Kern_Va85_ACTCTT,Kern,Kern,Va85,Va85,282set_Va85,Va85,Va85:8042MABXX:4:G5,Ames27193,0.31605,0,0,9.79759
KAKRNA16_Kern_Va85_AACAAG,Kern,Kern,Va85,Va85,282set_Va85,Va85,Va85:8042MABXX:4:G5,Ames27193,0.26022,0,0.52043,9.10759
10343262_LMAN8_Va99_TACCTT,LMAN8,LMAN,Va99,Va99,282set_Va99,Va99,Va99:8042MABXX:2:A11,Ames24989,0,39.47556,0,28.53655
KAKRNA5_GShoot_Va99_CAATGC,GShoot,GShoot,Va99,Va99,282set_Va99,Va99,Va99:8042MABXX:2:A11,Ames24989,155.25913,2.54802,7.47418,6.28511
KAKRNA6_10346261_GRoot_Va99_CAATGC,GRoot,GRoot,Va99,Va99,282set_Va99,Va99,Va99:8042MABXX:2:A11,Ames24989,15.18546,0.79923,1.59847,3.99617
KAKRNA23_10346932_L3Base_Va99_CTCTCG,L3Base,L3Base,Va99,Va99,282set_Va99,Va99,Va99:8042MABXX:2:A11,Ames24989,43.46542,20.88598,1.12897,3.38692
KAKRNA24_L3Tip_Va99_CTCTCG,L3Tip,L3Tip,Va99,Va99,282set_Va99,Va99,Va99:8042MABXX:2:A11,Ames24989,8.93819,52.13944,0,2.9794
KAKRNA17_Kern_Va99_CGTCGC,Kern,Kern,Va99,Va99,282set_Va99,Va99,Va99:8042MABXX:2:A11,Ames24989,0.38512,0,1.15536,22.72214
10343262_LMAN8_VaW6_AATAGC,LMAN8,LMAN,VaW6,VaW6,282set_VaW6,VaW6,VaW6:8042MABXX:3:C11,Ames19000,0,66.34619,0,24.6795
KAKRNA5_GShoot_VaW6_CCTAAG,GShoot,GShoot,VaW6,VaW6,282set_VaW6,VaW6,VaW6:8042MABXX:3:C11,Ames19000,47.50152,8.57957,2.09258,12.97398
KAKRNA6_10346261_GRoot_VaW6_CCTAAG,GRoot,GRoot,VaW6,VaW6,282set_VaW6,VaW6,VaW6:8042MABXX:3:C11,Ames19000,96.0027,0,3.25433,8.13582
KAKRNA20_10346930_L3Base_VaW6_TTCGAG,L3Base,L3Base,VaW6,VaW6,282set_VaW6,VaW6,VaW6:8042MABXX:3:C11,Ames19000,0.34441,9.2992,2.75532,11.02127
KAKRNA21_10346931_L3Tip_VaW6_TTCGAG,L3Tip,L3Tip,VaW6,VaW6,282set_VaW6,VaW6,VaW6:8042MABXX:3:C11,Ames19000,0,180.79328,0,4.63573
KAKRNA18_Kern_VaW6_GAGTCC,Kern,Kern,VaW6,VaW6,282set_VaW6,VaW6,VaW6:8042MABXX:3:C11,Ames19000,0,0,0.43967,10.99171
KAKRNA16_Kern_VaW6_GACGAT,Kern,Kern,VaW6,VaW6,282set_VaW6,VaW6,VaW6:8042MABXX:3:C11,Ames19000,0,0,0.42153,7.16608
10344823_LMAD8_W117HT_TGTGCA,LMAD8,LMAD,W117HT,W117HT,282set_W117Ht,W117Ht,W117Ht:8042MABXX:2:E4,Ames8399,0,194.69463,0,34.27387
10344826_LMAN8_W117HT_GTGCCA,LMAN8,LMAN,W117HT,W117HT,282set_W117Ht,W117Ht,W117Ht:8042MABXX:2:E4,Ames8399,0,86.98876,0,30.34492
KAKRNA14_GShoot_W117HT_TGCACG,GShoot,GShoot,W117HT,W117HT,282set_W117Ht,W117Ht,W117Ht:8042MABXX:2:E4,Ames8399,38.05773,4.8792,3.57808,19.51678
KAKRNA2_10346259_GRoot_W117HT_CGCAAC,GRoot,GRoot,W117HT,W117HT,282set_W117Ht,W117Ht,W117Ht:8042MABXX:2:E4,Ames8399,38.1216,0.6051,0.30255,12.40465
KAKRNA20_10346930_L3Base_W117HT_AGTACT,L3Base,L3Base,W117HT,W117HT,282set_W117Ht,W117Ht,W117Ht:8042MABXX:2:E4,Ames8399,0,23.00506,0,11.98855
KAKRNA21_10346931_L3Tip_W117HT_AGTACT,L3Tip,L3Tip,W117HT,W117HT,282set_W117Ht,W117Ht,W117Ht:8042MABXX:2:E4,Ames8399,0,174.82175,0,17.16999
KAKRNA17_Kern_W117HT_TGCACG,Kern,Kern,W117HT,W117HT,282set_W117Ht,W117Ht,W117Ht:8042MABXX:2:E4,Ames8399,1.67822,0.55941,0,14.54459
10344823_LMAD8_W153R_TTCCGC,LMAD8,LMAD,W153R,W153R,282set_W153R,W153R,W153R:8042MABXX:2:C11,PI587154,0,69.18512,0,26.19631
10344826_LMAN8_W153R_TCAGGA,LMAN8,LMAN,W153R,W153R,282set_W153R,W153R,W153R:8042MABXX:2:C11,PI587154,0,41.41964,0.91032,25.03385
KAKRNA3_GShoot_W153R_GCCACA,GShoot,GShoot,W153R,W153R,282set_W153R,W153R,W153R:8042MABXX:2:C11,PI587154,191.67096,4.17153,3.07376,12.5146
KAKRNA4_10346258_GRoot_W153R_GCCACA,GRoot,GRoot,W153R,W153R,282set_W153R,W153R,W153R:8042MABXX:2:C11,PI587154,5.58156,0,3.13963,8.72119
KAKRNA27_10346929_L3Tip_W153R_TAATCG,L3Tip,L3Tip,W153R,W153R,282set_W153R,W153R,W153R:8042MABXX:2:C11,PI587154,12.33737,106.92384,0,21.9331
KAKRNA26_L3Base_W153R_TAATCG,L3Base,L3Base,W153R,W153R,282set_W153R,W153R,W153R:8042MABXX:2:C11,PI587154,32.944,22.436,0.852,12.78
KAKRNA17_Kern_W153R_CACTAA,Kern,Kern,W153R,W153R,282set_W153R,W153R,W153R:8042MABXX:2:C11,PI587154,0.60668,0.91002,0.30334,10.31359
10344823_LMAD8_W182B_CTAGTC,LMAD8,LMAD,W182B,W182B,282set_W182B,W182B,W182B:8042MABXX:2:G11,Ames19330,0,195.72033,0,26.16582
KAKRNA3_GShoot_W182B_CCGCAA,GShoot,GShoot,W182B,W182B,282set_W182B,W182B,W182B:8042MABXX:2:G11,Ames19330,21.4048,5.54939,1.05703,9.24899
KAKRNA4_10346258_GRoot_W182B_CCGCAA,GRoot,GRoot,W182B,W182B,282set_W182B,W182B,W182B:8042MABXX:2:G11,Ames19330,38.24331,0,0.8195,5.19016
KAKRNA27_10346929_L3Tip_W182B_CACACT,L3Tip,L3Tip,W182B,W182B,282set_W182B,W182B,W182B:8042MABXX:2:G11,Ames19330,0,165.88517,0,4.77367
KAKRNA20_10346930_L3Base_W182B_TTAACT,L3Base,L3Base,W182B,W182B,282set_W182B,W182B,W182B:8042MABXX:2:G11,Ames19330,0.6958,26.09248,0.6958,3.1311
KAKRNA21_10346931_L3Tip_W182B_TTAACT,L3Tip,L3Tip,W182B,W182B,282set_W182B,W182B,W182B:8042MABXX:2:G11,Ames19330,2.60299,180.47388,0,5.20598
KAKRNA26_L3Base_W182B_CACACT,L3Base,L3Base,W182B,W182B,282set_W182B,W182B,W182B:8042MABXX:2:G11,Ames19330,0.48227,8.68084,2.41134,1.92908
KAKRNA18_Kern_W182B_ACCGTG,Kern,Kern,W182B,W182B,282set_W182B,W182B,W182B:8042MABXX:2:G11,Ames19330,7.22086,0.55545,0.55545,5.55451
KAKRNA16_Kern_W182B_ACAACG,Kern,Kern,W182B,W182B,282set_W182B,W182B,W182B:8042MABXX:2:G11,Ames19330,7.64925,0,0,5.94942
10343262_LMAN8_Wf9_TGGATT,LMAN8,LMAN,Wf9,Wf9,282set_Wf9,Wf9,Wf9:8042MABXX:4:B6,Ames19293,0,24.24013,0,16.66509
KAKRNA3_GShoot_Wf9_GGCCAA,GShoot,GShoot,Wf9,Wf9,282set_Wf9,Wf9,Wf9:8042MABXX:4:B6,Ames19293,221.15533,5.51575,5.77841,13.65805
KAKRNA4_10346258_GRoot_Wf9_GGCCAA,GRoot,GRoot,Wf9,Wf9,282set_Wf9,Wf9,Wf9:8042MABXX:4:B6,Ames19293,14.10954,0.47032,5.1735,7.99541
KAKRNA20_10346930_L3Base_Wf9_TCGTTC,L3Base,L3Base,Wf9,Wf9,282set_Wf9,Wf9,Wf9:8042MABXX:4:B6,Ames19293,0.55351,5.81186,1.66053,13.28426
KAKRNA21_10346931_L3Tip_Wf9_TCGTTC,L3Tip,L3Tip,Wf9,Wf9,282set_Wf9,Wf9,Wf9:8042MABXX:4:B6,Ames19293,0.54131,95.81128,0,14.07397
KAKRNA16_Kern_Wf9_CCGCAA,Kern,Kern,Wf9,Wf9,282set_Wf9,Wf9,Wf9:8042MABXX:4:B6,Ames19293,0.85282,0.42641,0,13.64512
10343262_LMAN8_Yu796NS_CACACT,LMAN8,LMAN,Yu796NS,Yu796NS,282set_Yu796,Yu796_NS,Yu796NS:8042MABXX:4:H3,Ames27196,0,60.76574,0,18.22972
KAKRNA14_GShoot_Yu796NS_GCAGCC,GShoot,GShoot,Yu796NS,Yu796NS,282set_Yu796,Yu796_NS,Yu796NS:8042MABXX:4:H3,Ames27196,125.04765,0.784,3.52799,9.79997
KAKRNA2_10346259_GRoot_Yu796NS_CACACT,GRoot,GRoot,Yu796NS,Yu796NS,282set_Yu796,Yu796_NS,Yu796NS:8042MABXX:4:H3,Ames27196,22.72123,0,1.15532,10.39785
KAKRNA23_10346932_L3Base_Yu796NS_GTGTAG,L3Base,L3Base,Yu796NS,Yu796NS,282set_Yu796,Yu796_NS,Yu796NS:8042MABXX:4:H3,Ames27196,0,17.335,0.7537,3.76848
KAKRNA24_L3Tip_Yu796NS_GTGTAG,L3Tip,L3Tip,Yu796NS,Yu796NS,282set_Yu796,Yu796_NS,Yu796NS:8042MABXX:4:H3,Ames27196,1.83671,52.34625,0,2.75507
KAKRNA18_Kern_Yu796NS_TGGCGA,Kern,Kern,Yu796NS,Yu796NS,282set_Yu796,Yu796_NS,Yu796NS:8042MABXX:4:H3,Ames27196,0,0.5449,0,18.79922
10343927_LMAN8_Il677a_GAAGTG,LMAN8,LMAN,Il677a,Il677a,282set_i1677a,Il677a,Il677a,Ames27120,0.54724,32.83412,0,16.96429
10344826_LMAD8_Il677a_CCGACC,LMAD8,LMAD,Il677a,Il677a,282set_i1677a,Il677a,Il677a,Ames27120,0.62592,42.56234,0.62592,20.02934
KAKRNA14_GShoot_Il677a_ATGGCG,GShoot,GShoot,Il677a,Il677a,282set_i1677a,Il677a,Il677a,Ames27120,76.28394,4.82255,6.5762,7.89144
KAKRNA2_10346259_GRoot_Il677a_ACAGAT,GRoot,GRoot,Il677a,Il677a,282set_i1677a,Il677a,Il677a,Ames27120,48.02396,0,4.46735,3.72279
KAKRNA27_10346929_L3Tip_Il677a_TTAACT,L3Tip,L3Tip,Il677a,Il677a,282set_i1677a,Il677a,Il677a,Ames27120,2.51222,45.21993,0,0
KAKRNA26_L3Base_Il677a_TTAACT,L3Base,L3Base,Il677a,Il677a,282set_i1677a,Il677a,Il677a,Ames27120,12.35152,21.76221,1.7645,3.52901
KAKRNA18_Kern_Il677a_GGAGGT,Kern,Kern,Il677a,Il677a,282set_i1677a,Il677a,Il677a,Ames27120,0,0,2.9788,9.7875
10343262_LMAN8_A272_AGTTGA,LMAN8,LMAN,A272,A272,A272,A272,A272,Ames27063,0,59.92186,0,26.36562
10344823_LMAD8_A272_ATGGCG,LMAD8,LMAD,A272,A272,A272,A272,A272,Ames27063,0,89.81157,0,33.86338
KAKRNA3_GShoot_A272_ATAAGA,GShoot,GShoot,A272,A272,A272,A272,A272,Ames27063,28.82299,2.16947,2.16947,10.53744
KAKRNA4_10346258_GRoot_A272_ATAAGA,GRoot,GRoot,A272,A272,A272,A272,A272,Ames27063,9.23878,0,0.7391,2.58686
KAKRNA16_Kern_A272_GATTGT,Kern,Kern,A272,A272,A272,A272,A272,Ames27063,0.89841,0.4492,0.4492,11.23008
10343262_LMAN8_B97_CTCCAT,LMAN8,LMAN,B97,B97,B97,B97,B97:8042MABXX:2:B7,PI564682,0.34871,55.79385,0.34871,20.57398
