OrigColNameFromRNAExpressionValue_RNA_TaxaName,Tissue,TissueWODate,RNA_TaxaName,RNA_TaxaName_WOUnderscoreOrDot,HMP32Name,RawPhenotypeNames,CarotToco_GBSNames,AmesName,AC192244.3_FG007,GRMZM2G000231,GRMZM2G003124,GRMZM2G020148,GRMZM2G037048,GRMZM2G054225,GRMZM2G055802,GRMZM2G056697,GRMZM2G104316,GRMZM2G106950,GRMZM2G140559,GRMZM2G353905,GRMZM2G398500,GRMZM2G402493,GRMZM2G468111,GRMZM2G472671
10343264_LMAN26_CML10_AGACCA,LMAN26,LMAN,CML10,CML10,282set_CML10,CML10,CML10,Ames27072,1.37767,0,6.61283,2.75535,22.04278,21.76724,100.57017,0.27553,12.6746,21.76724,22.86938,0.27553,29.20668,38.02379,17.90976,0
10343927_LMAD26_CML10_GGAGGT,LMAD26,LMAD,CML10,CML10,282set_CML10,CML10,CML10,Ames27072,0.67188,0,3.35938,20.15625,15.45313,12.76563,143.10939,0.67188,10.75,111.53126,39.64063,2.01563,28.21875,34.9375,20.15625,0
KAKRNA3_GShoot_CML10_TATGTC,GShoot,GShoot,CML10,CML10,282set_CML10,CML10,CML10,Ames27072,0.67087,0,8.05045,25.49309,17.44264,25.15765,34.88528,0,9.39219,145.24352,26.4994,2.34805,17.44264,82.18167,34.21441,0
KAKRNA4_10346258_GRoot_CML10_TATGTC,GRoot,GRoot,CML10,CML10,282set_CML10,CML10,CML10,Ames27072,1.73552,0,8.33049,0.3471,19.43781,27.7683,24.29726,0,8.33049,6.59497,13.88415,1.04131,5.20656,61.78446,94.41221,0
10343927_LMAD26_CML108_ATATCC,LMAD26,LMAD,CML108,CML108,282set_CML108,CML108,CML108:8042MABXX:4:D4,Ames27082,2.51935,0,10.07739,8.81772,17.0056,9.44755,15.74592,1.88951,14.48625,0.62984,27.08299,1.25967,30.86201,30.23217,6.92821,1.25967
10344823_LMid_CML108_AAGTGG,L3Mid,L3Mid,CML108,CML108,282set_CML108,CML108,CML108:8042MABXX:4:D4,Ames27082,3.97429,0,7.15372,228.91917,34.1789,17.48688,127.17732,3.97429,22.25603,0.79486,24.6406,2.38457,29.40975,5.56401,61.99894,14.30745
10344825_L3Base_CML108_AAGTGG,L3Base,L3Base,CML108,CML108,282set_CML108,CML108,CML108:8042MABXX:4:D4,Ames27082,0.84944,0,7.64496,22.36859,16.70565,18.12139,23.78432,1.13259,9.06069,24.91691,17.55509,2.26517,10.47643,45.02032,7.07867,3.68091
10344827_LMAN26_CML108_CCGACC,LMAN26,LMAN,CML108,CML108,282set_CML108,CML108,CML108:8042MABXX:4:D4,Ames27082,1.79316,0,8.24855,3.58633,30.48379,13.62805,94.32043,1.43453,12.55215,0.35863,24.38703,2.1518,36.22191,9.68309,2.86906,6.45539
KAKRNA14_GShoot_CML108_CGCGGA,GShoot,GShoot,CML108,CML108,282set_CML108,CML108,CML108:8042MABXX:4:D4,Ames27082,0,0,5.46983,23.86835,23.3711,26.35464,21.38207,0.99451,9.44789,59.17362,15.91223,2.98354,17.90126,26.35464,29.33818,5.46983
KAKRNA2_10346259_GRoot_CML108_CTCCAT,GRoot,GRoot,CML108,CML108,282set_CML108,CML108,CML108:8042MABXX:4:D4,Ames27082,0.82024,0,7.79226,0.82024,20.91607,21.32619,23.7869,0,10.6631,2.0506,17.225,2.46071,8.20238,43.0625,10.6631,1.23036
KAKRNA23_10346932_L3Base_CML108_AGTTGA,L3Base,L3Base,CML108,CML108,282set_CML108,CML108,CML108:8042MABXX:4:D4,Ames27082,1.94303,0,7.12444,135.36441,23.96403,11.65818,5.82909,1.29535,12.95353,64.11999,27.20242,3.88606,6.47677,64.11999,1.94303,9.71515
KAKRNA24_L3Tip_CML108_AGTTGA,L3Tip,L3Tip,CML108,CML108,282set_CML108,CML108,CML108:8042MABXX:4:D4,Ames27082,5.81203,0,23.24812,109.26615,22.08571,9.29925,0,2.32481,20.92331,2.32481,24.41052,1.16241,34.87218,56.95789,5.81203,5.81203
10343264_LMAD26_CML11_CCGACC,LMAD26,LMAD,CML11,CML11,282set_CML11,CML11,CML11:8042MABXX:3:F1,Ames27258,0.36518,0,4.017,10.95546,14.97246,12.05101,62.08095,0.36518,9.85992,11.68583,40.90039,0.73036,26.65829,36.51821,22.64129,0
10344823_GShoot_CML11_CGGTTA,GShoot,GShoot,CML11,CML11,282set_CML11,CML11,CML11:8042MABXX:3:F1,Ames27258,0.5739,0,9.75622,20.66024,17.79076,25.2514,21.23413,0,7.46064,149.21282,30.99036,2.29558,11.47791,47.63332,4.01727,0
10344827_LMAN26_CML11_TCGAGG,LMAN26,LMAN,CML11,CML11,282set_CML11,CML11,CML11:8042MABXX:3:F1,Ames27258,5.70539,0,3.26022,4.89033,26.48931,17.93122,123.88846,0.81506,8.96561,11.81831,33.00975,0,35.45492,44.42053,37.49256,0
KAKRNA27_10346929_L3Tip_CML11_ACAACG,L3Tip,L3Tip,CML11,CML11,282set_CML11,CML11,CML11:8042MABXX:3:F1,Ames27258,3.06938,0,4.60407,108.96297,13.81221,4.60407,1.53469,0,21.48566,19.95097,44.506,1.53469,16.88159,29.15911,4.60407,4.60407
KAKRNA26_L3Base_CML11_ACAACG,L3Base,L3Base,CML11,CML11,282set_CML11,CML11,CML11:8042MABXX:3:F1,Ames27258,0,0,10.59168,83.55658,11.76853,12.94539,0,1.17685,9.41483,55.3121,27.06762,1.17685,5.88427,123.56959,30.59818,1.17685
KAKRNA18_Kern_CML11_CGATCT,Kern,Kern,CML11,CML11,282set_CML11,CML11,CML11:8042MABXX:3:F1,Ames27258,0,0,3.11102,0.6222,54.44282,39.19883,2.17771,0.3111,12.75517,0,9.95526,11.82187,6.53314,47.28748,7.46644,0
KAKRNA5_GShoot_CML14_TGGATT,GShoot,GShoot,CML14,CML14,282set_CML14,CML14,CML14,Ames27074,0.69636,6.26723,6.26723,31.33613,13.46293,26.22951,18.10532,1.39272,5.33875,150.41345,11.8381,2.55331,14.39141,20.1944,0.92848,4.41027
KAKRNA6_10346261_GRoot_CML14_TGGATT,GRoot,GRoot,CML14,CML14,282set_CML14,CML14,CML14,Ames27074,7.63689,2.08279,5.5541,0,12.49674,16.66231,43.73858,0,6.94263,0.69426,11.10821,4.85984,6.94263,29.85331,7.63689,0
KAKRNA27_10346929_L3Tip_CML14_TCTTAA,L3Tip,L3Tip,CML14,CML14,282set_CML14,CML14,CML14,Ames27074,5.62576,0,7.50102,465.06322,15.00204,7.50102,0,1.87525,60.00816,11.25153,12.18916,0,45.94375,45.00612,1.87525,307.5418
KAKRNA26_L3Base_CML14_TCTTAA,L3Base,L3Base,CML14,CML14,282set_CML14,CML14,CML14,Ames27074,13.19328,2.39878,17.39114,543.92276,14.99236,13.79297,2.39878,0.59969,26.98625,80.95874,11.99389,0,10.1948,100.74865,21.589,46.77616
10343927_LMAD26_CML154Q_ACAGAT,LMAD26,LMAD,CML154Q,CML154Q,282set_CML154Q,CML154Q,CML154Q:8042MABXX:4:H8,Ames27083,6.25778,0,8.53334,5.68889,23.32446,21.61779,52.9067,13.08445,8.53334,7.96445,44.37336,0,32.42669,29.01335,56.32004,0
10344827_LMAN26_CML154Q_AACGCC,LMAN26,LMAN,CML154Q,CML154Q,282set_CML154Q,CML154Q,CML154Q:8042MABXX:4:H8,Ames27083,5.00596,0,2.50298,6.25745,35.66745,38.17043,65.70319,16.89511,11.2634,1.25149,36.29319,0.62574,46.30511,19.39809,18.77234,0
KAKRNA14_GShoot_CML154Q_GTAGAA,GShoot,GShoot,CML154Q,CML154Q,282set_CML154Q,CML154Q,CML154Q:8042MABXX:4:H8,Ames27083,0.59831,0,6.58137,23.33395,20.34242,44.27467,49.36027,4.4873,10.17121,82.26712,14.65851,0.89746,10.76951,41.88145,211.20214,0.29915
KAKRNA2_10346259_GRoot_CML154Q_ATACTG,GRoot,GRoot,CML154Q,CML154Q,282set_CML154Q,CML154Q,CML154Q:8042MABXX:4:H8,Ames27083,2.72594,0,8.17782,19.08157,24.92287,14.40853,23.75461,0.77884,14.40853,4.28362,10.90376,2.33652,6.23072,51.40342,19.08157,0
KAKRNA27_10346929_L3Tip_CML154Q_TCGAGG,L3Tip,L3Tip,CML154Q,CML154Q,282set_CML154Q,CML154Q,CML154Q:8042MABXX:4:H8,Ames27083,2.61103,0,11.31447,285.47277,28.72135,11.31447,0.87034,11.31447,10.44413,18.27722,46.99857,0,26.11031,46.99857,30.46203,1.74069
KAKRNA26_L3Base_CML154Q_TCGAGG,L3Base,L3Base,CML154Q,CML154Q,282set_CML154Q,CML154Q,CML154Q:8042MABXX:4:H8,Ames27083,2.75538,0,11.02152,61.87079,17.78472,20.28961,1.25245,8.76712,10.77103,96.93926,25.80037,0.75147,8.76712,121.73767,0.50098,0.75147
KAKRNA16_Kern_CML154Q_TACCTT,Kern,Kern,CML154Q,CML154Q,282set_CML154Q,CML154Q,CML154Q:8042MABXX:4:H8,Ames27083,1.9029,0,3.8058,14.27176,40.91238,67.553,7.61161,6.66015,14.27176,0,9.51451,9.51451,2.85435,25.68917,2.85435,0
10343264_LMAD26_CML157Q_CAACAG,LMAD26,LMAD,CML157Q,CML157Q,282set_CML157Q,CML157Q,CML157Q:8042MABXX:2:H11,Ames27084,0.75022,0.75022,9.7528,12.75367,15.75453,10.50302,35.26014,16.50475,33.00949,0.75022,49.51424,2.25065,1.50043,33.75971,3.75108,0
10344827_LMAN26_CML157Q_TGACAC,LMAN26,LMAN,CML157Q,CML157Q,282set_CML157Q,CML157Q,CML157Q:8042MABXX:2:H11,Ames27084,2.01408,1.34272,5.37087,6.37791,18.12669,17.11965,72.84242,20.14076,10.74174,5.37087,21.48348,0,2.34976,23.49756,5.70655,0
KAKRNA3_GShoot_CML157Q_TTAACT,GShoot,GShoot,CML157Q,CML157Q,282set_CML157Q,CML157Q,CML157Q:8042MABXX:2:H11,Ames27084,0.28713,1.14852,5.16834,25.55458,14.64363,32.15857,11.19807,3.44556,4.88121,161.07997,24.11893,1.14852,0,39.33682,1.14852,6.31686
KAKRNA4_10346258_GRoot_CML157Q_TTAACT,GRoot,GRoot,CML157Q,CML157Q,282set_CML157Q,CML157Q,CML157Q:8042MABXX:2:H11,Ames27084,1.18663,0,7.5153,4.35096,19.38155,15.42613,17.79939,0.79108,13.44842,3.16434,16.61276,0,0.39554,28.47902,38.36756,0
KAKRNA23_10346932_L3Base_CML157Q_GGCTGC,L3Base,L3Base,CML157Q,CML157Q,282set_CML157Q,CML157Q,CML157Q:8042MABXX:2:H11,Ames27084,1.59755,0.79877,13.97853,74.2859,11.18282,11.18282,5.59141,4.39325,11.9816,115.82211,27.15829,1.19816,0.39939,44.7313,3.59448,13.97853
KAKRNA24_L3Tip_CML157Q_GGCTGC,L3Tip,L3Tip,CML157Q,CML157Q,282set_CML157Q,CML157Q,CML157Q:8042MABXX:2:H11,Ames27084,1.34715,1.34715,13.47151,264.04163,3.36788,6.06218,0.67358,6.73576,40.41454,8.75648,59.94823,0.67358,5.3886,51.86532,2.02073,137.40942
KAKRNA18_Kern_CML157Q_TCTTAA,Kern,Kern,CML157Q,CML157Q,282set_CML157Q,CML157Q,CML157Q:8042MABXX:2:H11,Ames27084,0,0.46218,6.93269,21.26026,16.17628,30.04167,0,8.78141,11.09231,0,9.70577,6.00833,0.46218,18.94936,3.23526,0
10343264_LMAD26_CML158Q_TGCTAT,LMAD26,LMAD,CML158Q,CML158Q,282set_CML158Q,CML158Q,CML158Q,Ames27085,2.63226,0,7.89677,7.89677,5.26451,13.16128,28.95483,0,10.52903,47.38062,21.05806,0,15.79354,94.76125,60.54191,0
10344827_LMAN26_CML158Q_ATAAGA,LMAN26,LMAN,CML158Q,CML158Q,282set_CML158Q,CML158Q,CML158Q,Ames27085,2.16223,1.72978,4.7569,5.18934,28.97382,18.16269,8.6489,0,14.27069,6.05423,24.21693,0.43245,27.67649,78.27257,9.94624,1.72978
KAKRNA3_GShoot_CML158Q_ATGAAC,GShoot,GShoot,CML158Q,CML158Q,282set_CML158Q,CML158Q,CML158Q,Ames27085,0.35301,0,5.29519,45.89166,22.59282,24.35788,24.35788,0,9.53135,146.85332,22.94583,0.35301,13.7675,84.72307,5.29519,3.88314
KAKRNA4_10346258_GRoot_CML158Q_ATGAAC,GRoot,GRoot,CML158Q,CML158Q,282set_CML158Q,CML158Q,CML158Q,Ames27085,10.13696,2.43287,7.29861,6.08217,33.24922,11.35339,19.05748,0,12.16435,2.43287,19.86844,8.92052,3.6493,82.71758,143.13385,0
KAKRNA23_10346932_L3Base_CML158Q_AATCCG,L3Base,L3Base,CML158Q,CML158Q,282set_CML158Q,CML158Q,CML158Q,Ames27085,1.72714,0,10.93854,154.29103,6.90855,11.51426,13.24139,0,13.24139,86.93263,35.11848,1.72714,4.02999,103.05259,5.18142,14.39282
KAKRNA24_L3Tip_CML158Q_AATCCG,L3Tip,L3Tip,CML158Q,CML158Q,282set_CML158Q,CML158Q,CML158Q,Ames27085,13.27296,0,7.96378,111.49287,19.46701,6.19405,7.96378,0.88486,12.3881,2.65459,27.43079,0,28.31565,85.83181,30.97024,16.81242
10343264_LMAD26_CML218_CGCGGA,LMAD26,LMAD,CML218,CML218,282set_CML218,CML218,CML218:8042MABXX:4:D2,Ames27086,0,8.62009,8.62009,20.47272,16.16267,17.24018,31.78659,0,4.8488,5.92631,30.17032,0,23.70525,16.16267,0,0
10344827_LMAN26_CML218_TCAGGA,LMAN26,LMAN,CML218,CML218,282set_CML218,CML218,CML218:8042MABXX:4:D2,Ames27086,3.24921,15.43376,8.66457,12.72608,21.39065,18.4122,86.10413,0,7.85226,6.22766,30.05521,1.89537,23.55679,17.5999,0.54154,0.54154
KAKRNA3_GShoot_CML218_CAGATG,GShoot,GShoot,CML218,CML218,282set_CML218,CML218,CML218:8042MABXX:4:D2,Ames27086,0.39686,9.52469,7.54038,30.16151,14.68389,26.19289,27.78034,0,5.95293,182.15966,23.81172,1.58745,15.08076,46.82972,0,7.14352
KAKRNA4_10346258_GRoot_CML218_CAGATG,GRoot,GRoot,CML218,CML218,282set_CML218,CML218,CML218:8042MABXX:4:D2,Ames27086,2.45681,3.15875,5.26459,2.45681,17.8996,21.05836,28.42878,0,5.61556,2.10584,9.82723,4.21167,3.15875,39.30894,1.40389,0
KAKRNA23_10346932_L3Base_CML218_GTGCCA,L3Base,L3Base,CML218,CML218,282set_CML218,CML218,CML218:8042MABXX:4:D2,Ames27086,1.19703,6.58366,8.37921,34.11534,13.76584,15.56138,2.99257,0,7.18218,131.07472,27.53168,4.1896,7.78069,77.80691,0,19.15247
KAKRNA24_L3Tip_CML218_GTGCCA,L3Tip,L3Tip,CML218,CML218,282set_CML218,CML218,CML218:8042MABXX:4:D2,Ames27086,2.86731,3.3452,9.55771,182.55221,10.99136,6.21251,1.43366,0,14.33656,40.14237,31.06255,2.38943,21.50484,10.03559,0,96.53285
KAKRNA18_Kern_CML218_GCGAAT,Kern,Kern,CML218,CML218,282set_CML218,CML218,CML218:8042MABXX:4:D2,Ames27086,0.74222,16.70006,4.45335,15.21561,97.97367,22.63786,4.82446,0,18.18451,0,7.42225,7.79336,5.19557,15.58672,1.48445,0.37111
10343264_LMAD26_CML220_GTTACC,LMAD26,LMAD,CML220,CML220,282set_CML220,CML220,CML220:8042MABXX:2:A9,Ames27087,0,0,16.44703,7.04873,15.85963,10.57309,54.62762,15.27224,16.44703,2.34958,42.29235,1.17479,22.90836,35.83102,9.3983,0
10344827_LMAN26_CML220_GGTATA,LMAN26,LMAN,CML220,CML220,282set_CML220,CML220,CML220:8042MABXX:2:A9,Ames27087,2.01602,0,6.91208,2.01602,23.04027,22.46426,44.92852,13.24815,9.21611,1.15201,29.37634,0.57601,15.84018,16.41619,2.88003,0
KAKRNA14_GShoot_CML220_GTGTAG,GShoot,GShoot,CML220,CML220,282set_CML220,CML220,CML220:8042MABXX:2:A9,Ames27087,0,0,11.99475,18.34491,20.46162,31.04522,24.34228,2.82229,3.17508,81.8465,15.16983,2.46951,9.52524,22.93113,35.63145,0
KAKRNA2_10346259_GRoot_CML220_TTAACT,GRoot,GRoot,CML220,CML220,282set_CML220,CML220,CML220:8042MABXX:2:A9,Ames27087,1.93709,0,6.45696,2.25994,16.46525,17.43379,8.7169,1.29139,5.16557,4.19702,8.0712,2.90563,3.87418,25.50499,7.4255,0
KAKRNA20_10346930_L3Base_CML220_AACCGA,L3Base,L3Base,CML220,CML220,282set_CML220,CML220,CML220:8042MABXX:2:A9,Ames27087,2.32347,0,10.06837,100.68366,12.77908,13.55357,19.74949,14.7153,9.29388,142.89335,26.71989,3.09796,7.35765,33.6903,2.32347,0.38724
KAKRNA21_10346931_L3Tip_CML220_AACCGA,L3Tip,L3Tip,CML220,CML220,282set_CML220,CML220,CML220:8042MABXX:2:A9,Ames27087,0,0,18.0026,262.16292,14.62712,4.50065,38.25553,12.37679,31.50456,27.00391,33.75488,3.37549,15.75228,60.75879,18.0026,11.25163
KAKRNA17_Kern_CML220_TGACAC,Kern,Kern,CML220,CML220,282set_CML220,CML220,CML220:8042MABXX:2:A9,Ames27087,0.48649,0,6.56768,17.27056,42.56829,34.78438,3.40546,5.35144,24.08149,0,8.02716,7.29742,3.64871,21.16252,5.10819,0
10343264_LMAD26_CML228_CCGCAA,LMAD26,LMAD,CML228,CML228,282set_CML228,CML228,CML228,Ames27088,2.56063,0,3.20079,8.32205,17.28426,16.00395,64.01578,0,12.80316,37.76931,30.72757,0,16.00395,42.89057,69.13704,0
KAKRNA14_LMAN26_CML228_ACATTA,LMAN26,LMAN,CML228,CML228,282set_CML228,CML228,CML228,Ames27088,8.29612,0,2.26258,3.77097,24.88837,18.85483,133.49217,0,7.54193,30.92191,23.37998,0,22.62579,27.15095,6.78774,0.75419
KAKRNA3_GShoot_CML228_GGTATA,GShoot,GShoot,CML228,CML228,282set_CML228,CML228,CML228,Ames27088,0,0,7.40531,117.19708,21.57199,8.37122,28.65533,0,7.72728,235.68204,29.94321,2.25379,14.81062,41.21216,1.60985,0
KAKRNA4_10346258_GRoot_CML228_GGTATA,GRoot,GRoot,CML228,CML228,282set_CML228,CML228,CML228,Ames27088,5.09662,0,3.82246,2.86685,29.62409,10.51178,53.83303,0,14.33424,2.22977,11.46739,4.141,3.50393,38.86171,67.53019,0
KAKRNA28_L3Base_CML228_AAGACA,L3Base,L3Base,CML228,CML228,282set_CML228,CML228,CML228,Ames27088,3.35278,0,7.26435,167.07999,15.08749,9.49953,10.61712,0,13.4111,81.02541,29.61619,2.23518,7.82314,87.17217,8.94074,1.11759
KAKRNA28_L3Mid_CML228_ACATTA,L3Mid,L3Mid,CML228,CML228,282set_CML228,CML228,CML228,Ames27088,8.62271,0,9.85453,650.39898,15.3977,2.46363,3.69545,0.61591,46.80902,75.7567,30.1795,0,19.70906,43.11357,4.31136,1.84772
KAKRNA28_L3Tip_CML228_AATAGC,L3Tip,L3Tip,CML228,CML228,282set_CML228,CML228,CML228,Ames27088,1.5844,0,11.09081,188.54374,11.09081,0,0,0,38.02563,23.76602,52.28524,0,23.76602,58.62284,12.67521,3.1688
KAKRNA18_Kern_CML228_GATTGT,Kern,Kern,CML228,CML228,282set_CML228,CML228,CML228,Ames27088,0.39568,0,2.3741,10.28775,39.96395,35.21576,0.39568,0.39568,11.87048,0.39568,9.1007,10.28775,5.93524,16.61867,9.1007,0
KAKRNA16_Kern_CML228_ACATTA,Kern,Kern,CML228,CML228,282set_CML228,CML228,CML228,Ames27088,0.50589,0,3.2883,10.62375,35.15955,24.28285,0.75884,0,11.63553,0,8.09428,16.18857,5.31187,12.14143,9.10607,0
10343264_LMAD26_CML238_CCAATT,LMAD26,LMAD,CML238,CML238,282set_CML238,CML238,CML238:8042MABXX:2:H9,Ames27089,6.70142,0.60922,6.70142,9.74752,10.35674,15.2305,38.38087,12.1844,9.74752,0,34.72555,0,32.89789,23.75959,20.10427,0
10344823_GShoot_CML238_TGGCGA,GShoot,GShoot,CML238,CML238,282set_CML238,CML238,CML238:8042MABXX:2:H9,Ames27089,1.81502,3.99304,5.80805,55.90251,17.06116,15.97215,40.29337,7.26007,3.63003,99.0999,29.76627,1.08901,21.4172,63.16258,11.97911,0.363
10344827_LMAN26_CML238_TAGGCT,LMAN26,LMAN,CML238,CML238,282set_CML238,CML238,CML238:8042MABXX:2:H9,Ames27089,6.929,9.44864,3.14955,2.83459,19.21223,19.21223,69.60497,18.89728,12.91314,0.62991,32.12537,0.94486,31.49546,13.22809,0.94486,0
KAKRNA23_10346932_L3Base_CML238_TGCACG,L3Base,L3Base,CML238,CML238,282set_CML238,CML238,CML238:8042MABXX:2:H9,Ames27089,4.06824,3.05118,11.18766,142.38836,12.20472,9.15354,8.64501,11.18766,9.15354,62.04064,19.32414,2.03412,10.1706,56.95535,0,0
KAKRNA24_L3Tip_CML238_TGCACG,L3Tip,L3Tip,CML238,CML238,282set_CML238,CML238,CML238:8042MABXX:2:H9,Ames27089,3.52464,0,7.75421,208.6588,24.67249,11.27885,5.63943,7.75421,22.55771,0.70493,35.95135,2.11479,33.83656,21.85278,4.9345,0.70493
KAKRNA5_GShoot_CML247_GGCCAA,GShoot,GShoot,CML247,CML247,282set_CML247,CML247,CML247:8042MABXX:4:F11,PI595541,2.21618,4.92486,3.20116,32.75029,7.63353,29.30289,34.47399,0,9.11098,224.5734,12.55838,0,1.7237,51.71098,0.24624,3.20116
KAKRNA6_10346261_GRoot_CML247_GGCCAA,GRoot,GRoot,CML247,CML247,282set_CML247,CML247,CML247:8042MABXX:4:F11,PI595541,3.68523,7.37046,4.60654,1.84262,6.44915,28.56054,39.61623,0,10.13438,0,9.21308,1.84262,2.76392,44.22277,37.77361,0.92131
KAKRNA20_10346930_L3Base_CML247_ACACGC,L3Base,L3Base,CML247,CML247,282set_CML247,CML247,CML247:8042MABXX:4:F11,PI595541,5.21391,2.13296,9.95382,55.45701,9.24283,21.32962,25.35855,0,9.24283,141.24948,12.08678,0.47399,3.55494,58.53795,0.237,26.06953
KAKRNA21_10346931_L3Tip_CML247_ACACGC,L3Tip,L3Tip,CML247,CML247,282set_CML247,CML247,CML247:8042MABXX:4:F11,PI595541,2.15275,0,16.50445,152.12798,10.04619,12.19894,22.24513,0,25.11547,59.55954,13.63411,0,10.76377,22.96271,2.15275,177.24344
KAKRNA5_GShoot_CML254_AGGCAT,GShoot,GShoot,CML254,CML254,282set_CML254,CML254,CML254:8042MABXX:3:H11,PI595542,0,8.61538,4.30769,15.79487,15.79487,38.76923,19.62393,0,8.61538,109.1282,17.7094,0.47863,8.13675,32.06837,3.35043,0
KAKRNA6_10346261_GRoot_CML254_AGGCAT,GRoot,GRoot,CML254,CML254,282set_CML254,CML254,CML254:8042MABXX:3:H11,PI595542,3.0529,4.07054,2.03527,21.37032,30.52902,22.38795,30.52902,0,12.21161,1.01763,17.29978,2.03527,8.14107,22.38795,64.11095,1.01763
KAKRNA27_10346929_L3Tip_CML254_GTCAGG,L3Tip,L3Tip,CML254,CML254,282set_CML254,CML254,CML254:8042MABXX:3:H11,PI595542,0.92033,1.84065,7.3626,304.62777,15.64553,6.44228,2.76098,0,15.64553,9.20326,19.32684,0.92033,50.61791,94.79353,6.44228,1.84065
KAKRNA26_L3Base_CML254_GTCAGG,L3Base,L3Base,CML254,CML254,282set_CML254,CML254,CML254:8042MABXX:3:H11,PI595542,2.10258,2.10258,10.86331,86.20561,12.26503,8.4103,20.67533,0,9.46159,158.39405,10.86331,0.35043,7.70944,60.9747,1.75215,0
KAKRNA14_GShoot_CML258_GTGCCA,GShoot,GShoot,CML258,CML258,282set_CML258,CML258,CML258,Ames27090,0.45139,4.06254,10.38205,41.97958,19.40991,28.88917,11.73623,1.35418,5.41672,51.00744,18.05573,2.70836,10.83344,40.6254,9.02787,7.67369
KAKRNA2_10346259_GRoot_CML258_CCTAAG,GRoot,GRoot,CML258,CML258,282set_CML258,CML258,CML258,Ames27090,1.26309,4.79976,8.33642,1.51571,20.2095,18.18855,12.63094,0,15.15713,0.25262,10.60999,2.77881,1.76833,28.04068,2.52619,1.76833
KAKRNA23_10346932_L3Base_CML258_AACAAG,L3Base,L3Base,CML258,CML258,282set_CML258,CML258,CML258,Ames27090,8.91119,1.98026,5.94079,411.895,8.91119,4.95066,23.76317,1.98026,14.85198,17.82238,37.62502,0,5.94079,25.74344,0,20.79278
KAKRNA24_L3Tip_CML258_AACAAG,L3Tip,L3Tip,CML258,CML258,282set_CML258,CML258,CML258,Ames27090,7.43471,0,11.89554,214.11976,2.97389,2.97389,5.94777,0,29.73886,1.48694,53.52994,0,28.25191,5.94777,7.43471,52.043
10343264_LMAD26_CML261_TATGTC,LMAD26,LMAD,CML261,CML261,282set_CML261,CML261,CML261,Ames27091,1.54124,0,6.9356,8.09153,13.87119,16.56837,18.49493,0,3.08249,0,24.27459,0,21.57741,24.27459,7.70622,0
KAKRNA14_LMAN26_CML261_GAACCT,LMAN26,LMAN,CML261,CML261,282set_CML261,CML261,CML261,Ames27091,1.12332,4.49326,4.49326,11.23315,16.84973,26.95956,26.95956,0,15.72641,0,10.10984,1.12332,15.72641,56.16575,5.61658,0
KAKRNA5_GShoot_CML261_CGCAAC,GShoot,GShoot,CML261,CML261,282set_CML261,CML261,CML261,Ames27091,0,0,0,69.90536,25.42013,50.84026,6.35503,0,12.71007,101.68053,38.1302,0,12.71007,63.55033,0,6.35503
KAKRNA6_10346261_GRoot_CML261_CGCAAC,GRoot,GRoot,CML261,CML261,282set_CML261,CML261,CML261,Ames27091,2.15057,5.37642,5.37642,2.15057,9.67756,20.4304,23.65625,0,9.67756,0,6.4517,4.30114,3.22585,52.68891,6.4517,0
KAKRNA23_10346932_L3Base_CML261_AGACCA,L3Base,L3Base,CML261,CML261,282set_CML261,CML261,CML261,Ames27091,1.13199,0.283,11.60292,29.43179,9.33893,7.07495,6.79195,0.283,8.48994,54.6186,15.56489,1.98099,6.50895,96.5023,0.84899,0.84899
KAKRNA24_L3Tip_CML261_AGACCA,L3Tip,L3Tip,CML261,CML261,282set_CML261,CML261,CML261,Ames27091,4.55039,0,9.60637,187.07142,17.19035,3.53919,2.52799,0,20.22394,0,13.65116,2.02239,39.43668,15.16795,1.5168,1.5168
KAKRNA14_GShoot_CML264_ATACTG,GShoot,GShoot,CML264,CML264,282set_CML264,CML264,CML264,PI595544,0.38253,0,13.00599,19.12646,12.24093,24.48186,176.72845,0,10.71082,53.17155,23.71681,0.76506,7.65058,77.65341,9.94576,22.95175
KAKRNA2_10346259_GRoot_CML264_GCTCGA,GRoot,GRoot,CML264,CML264,282set_CML264,CML264,CML264,PI595544,2.81789,0,6.10542,2.34824,21.60379,18.78591,27.70921,0,7.51436,1.87859,10.33225,0,7.04472,49.78266,34.75393,0.9393
10343264_LMAD26_CML277_AATAGC,LMAD26,LMAD,CML277,CML277,282set_CML277,CML277,CML277:8042MABXX:2:F6,PI595550,6.05094,0,11.14647,12.42036,20.38213,8.91718,61.78332,0.31847,6.36941,9.55412,29.61778,0.95541,34.39484,18.4713,97.13357,0
10344827_LMAN26_CML277_GCATGG,LMAN26,LMAN,CML277,CML277,282set_CML277,CML277,CML277:8042MABXX:2:F6,PI595550,4.08723,0,10.89928,8.17446,25.54518,23.16097,50.74977,0,11.23988,1.70301,27.5888,0.3406,45.30013,11.58048,14.98651,0.3406
KAKRNA3_GShoot_CML277_AGTACT,GShoot,GShoot,CML277,CML277,282set_CML277,CML277,CML277:8042MABXX:2:F6,PI595550,1.24153,0.24831,9.43564,34.51459,13.65685,27.0654,14.89838,0.49661,5.46274,101.80562,18.87129,2.97968,15.395,35.50781,1.73814,0.24831
